,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
2050,0000950170-25-105473,1846510,SOHO HOUSE & CO INC.,7011.0,US,NY,NEW YORK,10011,515 W. 20TH STREET,5TH FLOOR,(212) 627-9800,US,NY,NEW YORK,10011,515 W. 20TH STREET,5TH FLOOR,US,DE,0,MEMBERSHIP COLLECTIVE GROUP INC.,20210217.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 07:40:00,0,1,shco-20250629_htm.xml,1,
2051,0000950170-25-105475,818033,"HERON THERAPEUTICS, INC. /DE/",2834.0,US,CA,SAN DIEGO,92121,"4242 CAMPUS POINT COURT, SUITE 200",,8582514400,US,CA,SAN DIEGO,92121,"4242 CAMPUS POINT COURT, SUITE 200",,US,DE,942875566,AP PHARMA INC /DE/,20010511.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 07:46:00,0,1,hrtx-20250630_htm.xml,1,
2052,0000950170-25-105477,924717,SURMODICS INC,3841.0,US,MN,EDEN PRAIRIE,55344,9924 W 74TH ST,,9525007000,US,MN,EDEN PRAIRIE,55344,9924 WEST 74TH ST,,US,MN,411356149,BSI CORP,19970506.0,2-ACC,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-08,2025-08-08 07:55:00,0,1,srdx-20250630_htm.xml,1,
2053,0000950170-25-105479,1537137,STANDARD LITHIUM LTD.,2800.0,CA,BC,VANCOUVER,V6E 3C9,"SUITE 1625, 1075 W. GEORGIA STREET",,870-393-2885,US,TX,AUSTIN,78746,"3600 N CAPITAL OF TX HWY,","BUILDING B, SUITE 2300",CA,BC,0,PATRIOT PETROLEUM CORP.,20111213.0,,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 08:01:00,0,1,ck0001537137-20250630_htm.xml,1,
2054,0000950170-25-105491,1943802,"FIRST SEACOAST BANCORP, INC.",6035.0,US,NH,DOVER,03820,633 CENTRAL AVENUE,,603-742-4680,US,NH,DOVER,03820,633 CENTRAL AVENUE,,,,920334805,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 08:31:00,0,1,fsea-20250630_htm.xml,1,
2055,0000950170-25-105496,1570827,"VICTORY CAPITAL HOLDINGS, INC.",6282.0,US,OH,BROOKLYN,44144,4900 TIEDEMANN ROAD,4TH FLOOR,216-898-2400,US,OH,BROOKLYN,44144,4900 TIEDEMANN ROAD,4TH FLOOR,US,DE,0,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 09:12:00,0,1,vctr-20250630_htm.xml,1,
2056,0000950170-25-105500,1070680,CF BANKSHARES INC.,6021.0,US,OH,COLUMBUS,43081,C/O CFBANK,"4960 EAST DUBLIN GRANVILLE RD, SUITE 400",6143347979,US,OH,COLUMBUS,43081,C/O CFBANK,"4960 EAST DUBLIN GRANVILLE RD, SUITE 400",US,DE,341877137,CENTRAL FEDERAL CORP,20030509.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 09:38:00,0,1,cfbk-20250630_htm.xml,1,
2057,0000950170-25-105502,1050743,PEAPACK GLADSTONE FINANCIAL CORP,6029.0,US,NJ,BEDMINSTER,07921,500 HILLS DRIVE,,9082340700,US,NJ,BEDMINSTER,07921,500 HILLS DRIVE,,US,NJ,223537895,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 09:50:00,0,1,pgc-20250630_htm.xml,1,
2058,0000950170-25-105507,700565,"FIRST MID BANCSHARES, INC.",6022.0,US,IL,MATTOON,61938,1515 CHARLESTON AVE,PO BOX 499,2172347454,US,IL,MATTOON,61938,1515 CHARLESTON AVENUE,PO BOX 499,US,DE,371103704,FIRST MID ILLINOIS BANCSHARES INC,20040326.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 10:06:00,0,1,fmbh-20250630_htm.xml,1,
2059,0000950170-25-105509,815917,JONES FINANCIAL COMPANIES LLLP,6211.0,US,MO,DES PERES,63131,12555 MANCHESTER ROAD,,3145152000,US,MO,DES PERES,63131,12555 MANCHESTER ROAD,,US,MO,431450818,JONES FINANCIAL COMPANIES LP LLP,19980514.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 10:12:00,0,1,ck0000815917-20250627_htm.xml,1,
2060,0000950170-25-105519,1860424,ONEX DIRECT LENDING BDC FUND,,US,NJ,ENGLEWOOD CLIFFS,07632,930 SYLVAN AVENUE,,(201) 541-2121,US,NJ,ENGLEWOOD CLIFFS,07632,930 SYLVAN AVENUE,,US,DE,0,ONEX FALCON DIRECT LENDING BDC FUND,20210709.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 10:29:00,0,1,ck0001860424-20250630_htm.xml,1,
2061,0000950170-25-105571,885275,WILSON BANK HOLDING CO,6021.0,US,TN,LEBANON,37087,623 W MAIN STREET,P.O. BOX 768,6154442265,US,TN,LEBANON,37087,623 W MAIN STREET,P.O. BOX 768,US,TN,621497076,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 11:29:00,0,1,ck0000885275-20250630_htm.xml,1,
2062,0000950170-25-105581,2000046,FIDELITY ETHEREUM FUND,6199.0,US,MA,BOSTON,02210,245 SUMMER STREET,V13E,800-343-3548,US,MA,BOSTON,02210,245 SUMMER STREET,V13E,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 11:43:00,0,1,ck0002000046-20250630_htm.xml,1,
2063,0001199835-25-000233,1888740,LSEB CREATIVE CORP.,2320.0,US,WY,SHERIDAN,82801,30 N. GOULD STREET,#4000,(902) 305-4177,US,WY,SHERIDAN,82801,30 N. GOULD STREET,#4000,US,WY,834415385,,,4-NON,0,331.0,10-K,2025-03-31,2025.0,FY,2025-07-15,2025-07-15 13:27:00,0,1,lseb-10k_htm.xml,1,
2064,0001091818-25-000120,1444839,BRAVO MULTINATIONAL INC.,7990.0,US,VA,VIRGINIA BEACH,23454,2020 GENERAL BOOTH BLVD  UNIT 230,,757-306-6090,US,VA,VIRGINIA BEACH,23454,2020 GENERAL BOOTH BLVD  UNIT 230,,US,WY,854068651,GOLDLAND HOLDINGS CORP.,20101019.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-19,2025-08-19 14:51:00,0,1,brvo0630202510q_htm.xml,1,
2065,0001092699-25-000049,1092699,SPS COMMERCE INC,7372.0,US,MN,MINNEAPOLIS,55402,333 SOUTH SEVENTH STREET,SUITE 1000,612-435-9400,US,MN,MINNEAPOLIS,55402,333 SOUTH SEVENTH STREET,SUITE 1000,,,412015127,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 16:29:00,0,1,spsc-20250630_htm.xml,1,
2066,0001093557-25-000243,1093557,DEXCOM INC,3841.0,US,CA,SAN DIEGO,92121,6340 SEQUENCE DRIVE,,8582000200,US,CA,SAN DIEGO,92121,6340 SEQUENCE DRIVE,,US,DE,330857544,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 17:20:00,0,1,dxcm-20250630_htm.xml,1,
2067,0001099800-25-000048,1099800,EDWARDS LIFESCIENCES CORP,3842.0,US,CA,IRVINE,92614,ONE EDWARDS WAY,,9492502500,US,CA,IRVINE,92614,ONE EDWARDS WAY,,US,DE,364316614,EDWARDS LIFESCIENCES CORP.,20090225.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:04:00,0,1,ew-20250630_htm.xml,1,
2068,0001100682-25-000034,1100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",8731.0,US,MA,WILMINGTON,01887,251 BALLARDVALE ST,,781-222-6000,US,MA,WILMINGTON,01887,251 BALLARDVALE ST,,,,61397316,CHARLES RIVER LABORATORIES INTERNATIONAL INC,20000605.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 09:08:00,0,1,crl-20250628_htm.xml,1,
2069,0001101215-25-000135,1101215,"BREAD FINANCIAL HOLDINGS, INC.",6141.0,US,OH,COLUMBUS,43219,3095 LOYALTY CIRCLE,,6147294000,US,OH,COLUMBUS,43219,3095 LOYALTY CIRCLE,,US,DE,311429215,ALLIANCE DATA SYSTEMS CORP,19991217.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-29,2025-07-28 17:50:00,0,1,bfh-20250630_htm.xml,1,
2070,0001101239-25-000029,1101239,EQUINIX INC,6798.0,US,CA,REDWOOD CITY,94065,ONE LAGOON DRIVE,,(650) 598-6000,US,CA,REDWOOD CITY,94065,ONE LAGOON DRIVE,,US,DE,770487526,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 16:17:00,0,1,eqix-20250630_htm.xml,1,
2071,0001104659-25-072894,868675,TELUS CORP,4812.0,CA,BC,VANCOUVER,V6B 0M3,510 W. GEORGIA STREET,23RD FLOOR,604-697-8044,CA,BC,VANCOUVER,V6B 0M3,510 W. GEORGIA STREET,23RD FLOOR,CA,BC,980361292,,,,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-01,2025-08-01 07:10:00,0,1,tu-20250630x6k_htm.xml,1,
2072,0001104659-25-074015,1333141,FRESENIUS MEDICAL CARE AG,8090.0,DE,,BAD HOMBURG,61352,ELSE-KROENER STRASSE 1,,011-49-6172-6090,DE,,BAD HOMBURG,61352,ELSE-KROENER STRASSE 1,,,,0,FRESENIUS MEDICAL CARE AG & CO. KGAA,20050714.0,1-LAF,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 10:20:00,0,1,fms-20250331x6k_htm.xml,1,
2073,0001104659-25-074711,1817740,AUSTIN GOLD CORP.,1040.0,CA,BC,VANCOUVER,V6E 0C3,"1021 WEST HASTINGS STREET, 9TH FLOOR",,604-644-6579,CA,BC,VANCOUVER,V6E 0C3,"1021 WEST HASTINGS STREET, 9TH FLOOR",,CA,BC,0,,,4-NON,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:06:00,0,1,aust-20250630x6k_htm.xml,1,
2074,0001193311-25-000017,1193311,ONCOR ELECTRIC DELIVERY CO LLC,4911.0,US,TX,DALLAS,75202,1616 WOODALL RODGERS FWY,,214-486-2000,US,TX,DALLAS,75202,1616 WOODALL RODGERS FWY,,US,DE,752967830,ONCOR ELECTRIC DELIVERY CO,20070425.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 16:31:00,0,1,c311-20250630x10q_htm.xml,1,
2075,0001201792-25-000016,1201792,AMERICAN PUBLIC EDUCATION INC,8200.0,US,WV,CHARLES TOWN,25414,111 W CONGRESS STREET,,(304) 724-3700,US,WV,RANSON,25438,303 W.3RD. STREET,,US,DE,10724376,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:04:00,0,1,apei-20250630_htm.xml,1,
2076,0001206264-25-000168,1206264,SOMNIGROUP INTERNATIONAL INC.,2510.0,US,KY,LEXINGTON,40511,1000 TEMPUR WAY,,800-878-8889,US,KY,LEXINGTON,40511,1000 TEMPUR WAY,,US,DE,331022198,"TEMPUR SEALY INTERNATIONAL, INC.",20130614.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 07:02:00,0,1,sgi-20250630_htm.xml,1,
2077,0001210708-25-000048,1210708,"HUDSON GLOBAL, INC.",7363.0,US,CT,OLD GREENWICH,06870,53 FOREST AVENUE,,2034095628,US,CT,OLD GREENWICH,06870,53 FOREST AVENUE,,US,DE,593547281,HUDSON HIGHLAND GROUP INC,20030311.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 17:07:00,0,1,hson-20250630_htm.xml,1,
2078,0001212545-25-000214,1212545,WESTERN ALLIANCE BANCORPORATION,6022.0,US,AZ,PHOENIX,85004,ONE E. WASHINGTON STREET,,602-389-3500,US,AZ,PHOENIX,85004,ONE E. WASHINGTON STREET,SUITE 1400,US,DE,0,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-01,2025-08-01 15:59:00,0,1,wal-20250630_htm.xml,1,
2079,0001213900-25-064894,2019804,HCM II ACQUISITION CORP.,3443.0,US,CT,STAMFORD,06902,100 FIRST STAMFORD PLACE,,203-930-2200,US,CT,STAMFORD,06902,100 FIRST STAMFORD PLACE,,KY,,981785406,,,4-NON,0,1231.0,10-K/A,2024-12-31,2024.0,FY,2025-07-17,2025-07-17 08:17:00,0,1,ea0249141-10ka1_hcm2_htm.xml,1,
2080,0001213900-25-064899,2019804,HCM II ACQUISITION CORP.,3443.0,US,CT,STAMFORD,06902,100 FIRST STAMFORD PLACE,,203-930-2200,US,CT,STAMFORD,06902,100 FIRST STAMFORD PLACE,,KY,,981785406,,,4-NON,0,1231.0,10-Q/A,2025-03-31,2025.0,Q1,2025-07-17,2025-07-17 08:24:00,0,1,ea0249140-10qa1_hcm2_htm.xml,1,
2081,0001213900-25-065153,1931717,CCSC TECHNOLOGY INTERNATIONAL HOLDINGS LTD,3640.0,HK,,HONG KONG,999077,"1301-03, 13/F SHATIN GALLERIA,","18-24 SHAN MEI ST FOTAN, SHATIN",00852-26870272,HK,,HONG KONG,999077,"1301-03, 13/F SHATIN GALLERIA,","18-24 SHAN MEI ST FOTAN, SHATIN",KY,,0,,,4-NON,0,331.0,20-F,2025-03-31,2025.0,FY,2025-07-17,2025-07-17 16:21:00,0,1,ea0248468-20f_ccsctech_htm.xml,1,
2082,0001213900-25-065189,1918080,ASPEN-1 ACQUISITION INC.,6770.0,US,FL,BOCA RATON,33432,55 NE 5TH AVE,SUITE 401,561 464 2841,US,FL,BOCA RATON,33432,55 NE 5TH AVE,SUITE 401,US,DE,874225965,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-17,2025-07-17 17:01:00,0,1,ea0248780-10q_aspen1_htm.xml,1,
2083,0001171843-25-005404,1828253,EVAXION A/S,2836.0,,,HOERSHOLM,,DR NEERGAARDS VEJ 5F,,4552656554,,,HOERSHOLM,,DR NEERGAARDS VEJ 5F,,DK,,0,EVAXION BIOTECH A/S,20201014.0,4-NON,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-14,2025-08-14 07:30:00,0,1,evax20250806_6k_htm.xml,1,
2084,0001171843-25-005426,1376321,ZW DATA ACTION TECHNOLOGIES INC.,7370.0,,,"HAIDIAN DISTRICT, BEIJING,",,"NO.3 MIN ZHUANG ROAD, BUILDING 6,","YU QUAN HUI GU TUSPARK,",888-419-9455,US,TX,ALLEN,75002,101-C N. GREENVILLE AVENUE,SUITE 255,US,NV,204672080,"CHINANET ONLINE HOLDINGS, INC.",20090724.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-14,2025-08-14 16:07:00,0,1,cnet20250630_10q_htm.xml,1,
2085,0001171843-25-005486,2027815,BLUEMOUNT HOLDINGS LTD,6199.0,HK,,WANCHAI,0000,"ROOM 1007, CAPITAL CENTRE",151 GLOUCESTER ROAD,(852)97172429,HK,,WANCHAI,0000,"ROOM 1007, CAPITAL CENTRE",151 GLOUCESTER ROAD,,,0,,,4-NON,0,331.0,20-F/A,2025-03-31,2025.0,FY,2025-08-19,2025-08-19 09:57:00,0,1,f20f_081425_htm.xml,1,
2086,0001171843-25-005499,1840416,SONO GROUP N.V.,3674.0,DE,,MUNICH,80935,WALDMEISTERSTRASSE 93,,49-89-45205818,DE,,MUNICH,80935,WALDMEISTERSTRASSE 93,,NL,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-19,2025-08-19 17:01:00,0,1,sev20250630_10q_htm.xml,1,
2087,0001171843-25-005530,1503584,COSTAMARE INC.,4412.0,,,MONACO,MC98000,7 RUE DU GABIAN,,377(93)250940,,,MONACO,MC98000,7 RUE DU GABIAN,,MH,,0,,,1-LAF,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-21,2025-08-21 06:56:00,0,1,cmre20250812_6k_htm.xml,1,
2088,0001171843-25-006164,1731388,EURODRY LTD.,4400.0,GR,,MAROUSSI,151 24,4 MESSOGIOU & EVROPIS STREET,,30-211-1804006,GR,,MAROUSSI,151 24,4 MESSOGIOU & EVROPIS STREET,,MH,,0,,,4-NON,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-09-30,2025-09-30 06:50:00,0,1,edry20250922_6k_htm.xml,1,
2089,0001171843-25-006185,1505065,BRAINSWAY LTD.,3841.0,IL,,JERUSALEM,9777516,"16 HARTUM STREET RAD TOWER, 14TH FLOOR",Har HaHotzvim,972 2 581-3140,IL,,Jerusalem,9777516,"16 HARTUM STREET RAD TOWER, 14TH FLOOR",Har HaHotzvim,IL,,0,,,2-ACC,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-09-30,2025-09-30 16:01:00,0,1,f6k_092525_htm.xml,1,
2090,0001172052-25-000030,1172052,SAFETY INSURANCE GROUP INC,6331.0,US,MA,BOSTON,02110,20 CUSTOM HOUSE STREET,,617-951-0600,US,MA,BOSTON,02110,20 CUSTOM HOUSE STREET,,US,DE,134181699,SAFETY HOLDINGS INC,20020424.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 11:15:00,0,1,saft-20250630x10q_htm.xml,1,
2091,0001206774-25-000538,1090009,SOUTHERN FIRST BANCSHARES INC,6021.0,US,SC,GREENVILLE,29607,6 VERDAE BOULEVARD,,8646799000,US,SC,GREENVILLE,29607,6 VERDAE BOULEVARD,,US,SC,582459561,GREENVILLE FIRST BANCSHARES INC,19990707.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-01,2025-08-01 14:46:00,0,1,sfst4514911-10q_htm.xml,1,
2092,0001207179-25-000014,1207179,GOLAR LNG LTD,4400.0,BM,,HAMILTON,HM 11,"2ND FLOOR, S.E. PEARMAN BUILDING",9 PAR-LA-VILLE ROAD,441-295-4705,BM,,HAMILTON,HM 11,"2ND FLOOR, S.E. PEARMAN BUILDING",9 PAR-LA-VILLE ROAD,BM,,0,,,1-LAF,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-15,2025-08-15 08:02:00,0,1,glng-20250630_htm.xml,1,
2093,0001213900-25-075783,1611842,POLYPID LTD.,3841.0,IL,,PETACH TIKVA,4959376,18 HASIVIM STREET,,972-74-7195700,IL,,PETACH TIKVA,4959376,18 HASIVIM STREET,,IL,,0,,,4-NON,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:07:00,0,1,ea0250844-6k_polypid_htm.xml,1,
2094,0001213900-25-075790,1865602,"CANTOR EQUITY PARTNERS, INC.",6770.0,US,NY,NEW YORK,10022,110 EAST 59TH STREET,,212-610-2307,US,NY,NEW YORK,10022,110 EAST 59TH STREET,,KY,,981576482,CF ACQUISITION CORP. A,20230627.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:11:00,0,1,ea0251408-10q_cantor_htm.xml,1,
2095,0001213900-25-075798,2030663,SIZZLE ACQUISITION CORP. II,6770.0,US,DC,WASHINGTON,20011,4201 GEORGIA AVENUE NW,,2028460300,US,DC,WASHINGTON,20011,4201 GEORGIA AVENUE NW,,KY,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:14:00,0,1,ea0252709-10q_sizzleacq2_htm.xml,1,
2096,0001213900-25-075801,890394,PERASO INC.,3674.0,US,CA,SAN JOSE,95110,"2033 GATEWAY PLACE, SUITE 500",,408 418 7500,US,CA,SAN JOSE,95110,"2033 GATEWAY PLACE, SUITE 500",,US,DE,770291941,"MOSYS, INC.",20060530.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:15:00,0,1,ea0252539-10q_peraso_htm.xml,1,
2097,0001213900-25-075811,1838987,"COMPLETE SOLARIA, INC.",1700.0,KY,,GRAND CAYMAN,KY1-1104,C/O MAPLES CORPORATE SERVICES LIMITED,"UGLAND HOUSE, PO BOX 309",(212) 618-1798,KY,,GRAND CAYMAN,KY1-1104,C/O MAPLES CORPORATE SERVICES LIMITED,"UGLAND HOUSE, PO BOX 309",KY,,0,FREEDOM ACQUISITION I CORP.,20210105.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:18:00,0,1,ea0251432-10q_complete_htm.xml,1,
2098,0001213900-25-075827,2028027,NEWBURY STREET II ACQUISITION CORP,6770.0,US,MA,BOSTON,022110,121 HIGH STREET FLOOR 3,,6178943057,US,MA,BOSTON,022110,121 HIGH STREET FLOOR 3,,KY,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:22:00,0,1,ea0252719-10q_newbury2_htm.xml,1,
2099,0001213900-25-075829,1845550,PLUM ACQUISITION CORP. III,6770.0,US,NY,NEW YORK,10001,EMPIRE STATE BUILDING,"20 WEST 34TH STREET, SUITE 4215",(415) 683-6773,US,CA,SAN FRANCISCO,94115,2021 FILLMORE ST. #2089,,KY,,0,ALPHA PARTNERS TECHNOLOGY MERGER CORP.,20210210.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:22:00,0,1,ea0252173-10q_plum3_htm.xml,1,
2100,0001213900-25-075836,2042902,EQV VENTURES ACQUISITION CORP. II,6770.0,US,UT,PARK CITY,84098,1090 CENTER DRIVE,,405-870-3781,US,UT,PARK CITY,84098,1090 CENTER DRIVE,,KY,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:25:00,0,1,ea0252883-10q_eqvvent2_htm.xml,1,
2101,0000950170-25-100879,857005,PTC INC.,7372.0,US,MA,BOSTON,02210,121 SEAPORT BOULEVARD,,7813705000,US,MA,BOSTON,02210,121 SEAPORT BOULEVARD,,US,MA,42866152,PARAMETRIC TECHNOLOGY CORP,19920703.0,1-LAF,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-07-31,2025-07-31 16:04:00,0,1,ptc-20250630_htm.xml,1,
2102,0000950170-25-100884,1669811,"DONNELLEY FINANCIAL SOLUTIONS, INC.",7380.0,US,PA,LANCASTER,17601,391 STEEL WAY,,800-823-5304,US,PA,LANCASTER,17601,391 STEEL WAY,,US,DE,344829638,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:05:00,0,1,dfin-20250630_htm.xml,1,
2103,0000950170-25-100885,1496323,"IGM BIOSCIENCES, INC.",2834.0,US,CA,MOUNTAIN VIEW,94043,325 E MIDDLEFIELD ROAD,,650-965-7873,US,CA,MOUNTAIN VIEW,94043,325 E MIDDLEFIELD ROAD,,US,DE,770349194,"PALINGEN, INC.",20100712.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:05:00,0,1,igms-20250630_htm.xml,1,
2104,0000950170-25-100886,69488,MYERS INDUSTRIES INC,3089.0,US,OH,AKRON,44301,1293 S MAIN ST,,330-253-5592,US,OH,AKRON,44301,1293 SOUTH MAIN STREET,,US,OH,340778636,MYERS TIRE SUPPLY CO,19720609.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:06:00,0,1,mye-20250630_htm.xml,1,
2105,0000950170-25-100887,75362,PACCAR INC,3711.0,US,WA,BELLEVUE,98004,PACCAR BUILDING,777 106TH AVENUE NE,425 468 7525,US,WA,BELLEVUE,98004,PACCAR BUILDING,777 106TH AVENUE NE,US,DE,910351110,PACIFIC CAR & FOUNDRY CO,19720707.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:06:00,0,1,pcar-20250630_htm.xml,1,
2106,0000950170-25-100900,731288,PACCAR FINANCIAL CORP,6153.0,US,WA,BELLEVUE,98004,777 106TH AVE N E,,425 468 7525,US,WA,BELLEVUE,98004,777 106TH AVE NE,,US,WA,916029712,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:11:00,0,1,pcar-20250630_htm.xml,1,
2107,0000950170-25-100901,1005284,UNIVERSAL DISPLAY CORP PA,3670.0,US,NJ,EWING,08618,250 PHILLIPS BOULEVARD,,6096710980,US,NJ,EWING,08618,250 PHILLIPS BOULEVARD,,US,PA,232372688,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:10:00,0,1,oled-20250630_htm.xml,1,
2108,0000950170-25-100906,1758488,ONESPAWORLD HOLDINGS LTD,7997.0,BS,,NASSAU,0000,"LOBOSKY MANAGEMENT CO. LTD., OFFICE #2","AIRPORT INDUSTRIAL PARK, BOX N-624",242-322-2670,BS,,NASSAU,0000,"LOBOSKY MANAGEMENT CO. LTD., OFFICE #2","AIRPORT INDUSTRIAL PARK, BOX N-624",BS,,0,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:12:00,0,1,osw-20250630_htm.xml,1,
2109,0000950170-25-100908,944809,"OPKO HEALTH, INC.",2834.0,US,FL,MIAMI,33137,4400 BISCAYNE BLVD.,,305-575-4181,US,FL,MIAMI,33137,4400 BISCAYNE BLVD.,,US,DE,752402409,"OPKO HEALTH, INC.",20070621.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:13:00,0,1,opk-20250630_htm.xml,1,
2110,0000950170-25-100912,2017206,"MILLROSE PROPERTIES, INC.",6500.0,US,MD,CHEVY CHASE,20815,C/O CORPORATE CREATIONS NETWORK INC.,2 WISCONSIN CIRCLE #700,305-559-4000,US,MD,CHEVY CHASE,20815,C/O CORPORATE CREATIONS NETWORK INC.,2 WISCONSIN CIRCLE #700,US,MD,992056892,"MILLROSE, INC.",20240326.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:14:00,0,1,ck0002017206-20250630_htm.xml,1,
2111,0000950170-25-100917,1958777,"FIBROBIOLOGICS, INC.",2834.0,US,TX,HOUSTON,77598,455 E. MEDICAL CENTER BLVD,SUITE 300,281-671-5150,US,TX,HOUSTON,77598,455 E. MEDICAL CENTER BLVD SUITE 300,SUITE 300,US,DE,863329066,FIBROBIOLOGICS INC.,20221216.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:16:00,0,1,fblg-20250630_htm.xml,1,
2112,0000950170-25-100919,912595,MID AMERICA APARTMENT COMMUNITIES INC.,6798.0,US,TN,GERMANTOWN,38138,6815 POPLAR AVENUE,SUITE 500,9016826600,US,TN,GERMANTOWN,38138,6815 POPLAR AVENUE,SUITE 500,US,TN,621543819,MID AMERICA APARTMENT COMMUNITIES INC,19930927.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-31,2025-07-31 16:16:00,0,1,maa-20250630_htm.xml,2,1581776
