,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
770,0000950170-25-072750,1937987,"FALCON'S BEYOND GLOBAL, INC.",7990.0,US,FL,ORLANDO,32835,1768 PARK CENTER DRIVE,,407-909-9350,US,FL,ORLANDO,32835,1768 PARK CENTER DRIVE,,US,DE,0,"FALCONS BEYOND GLOBAL, INC.",20220713.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:31:00,0,1,fbyd-20250331_htm.xml,1,
771,0000950170-25-072752,1787740,"TIVIC HEALTH SYSTEMS, INC.",3845.0,US,CA,FREMONT,94538,47685 LAKEVIEW BLVD,,(888)276-6888,US,CA,FREMONT,94538,47685 LAKEVIEW BLVD,,US,DE,814016391,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:31:00,0,1,tivc-20250331_htm.xml,1,
772,0000950170-25-072818,1889123,"FOLD HOLDINGS, INC.",6199.0,US,PA,PHILADELPHIA,19103,"2929 ARCH ST., ,SUITE 1703",,215-701-9555,US,PA,PHILADELPHIA,19103,"2929 ARCH ST., ,SUITE 1703",,US,DE,862170416,FTAC EMERALD ACQUISITION CORP.,20211116.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:01:00,0,1,ck0001889123-20250331_htm.xml,1,
773,0000950170-25-072819,1640384,"LM FUNDING AMERICA, INC.",6199.0,US,FL,TAMPA,33606,1200 WEST PLATT STREET,SUITE 100,813-222-8996,US,FL,TAMPA,33606,1200 WEST PLATT STREET,SUITE 100,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:01:00,0,1,lmfa-20250331_htm.xml,1,
774,0000950170-25-072874,1665300,"PHUNWARE, INC.",7374.0,US,TX,AUSTIN,78701,1002 WEST AVENUE,,512-693-4199,US,TX,AUSTIN,78701,1401 LAVACA STREET,#302,,,301205798,STELLAR ACQUISITION III INC.,20160128.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:28:00,0,1,phun-20250331_htm.xml,1,
775,0000950170-25-075182,1015383,OUTDOOR HOLDING CO,3480.0,US,AZ,SCOTTSDALE,85260,7681 E. GRAY RD,SCOTTSDALE,480-947-0001,US,AZ,SCOTTSDALE,85260,7681 E. GRAY RD,SCOTTSDALE,US,DE,300957912,"AMMO, INC.",20170206.0,2-ACC,0,331.0,10-K/A,2024-03-31,2024.0,FY,2025-05-20,2025-05-20 16:10:00,0,1,poww-20240331_htm.xml,1,
776,0000950170-25-082338,799288,"LANDS' END, INC.",5651.0,US,WI,DODGEVILLE,53533,FIVE LANDS' END LANE,,6089359341,US,WI,DODGEVILLE,53533,FIVE LANDS' END LANE,,US,DE,362512786,"LAND'S END, INC.",20140527.0,2-ACC,0,131.0,10-Q,2025-04-30,2025.0,Q1,2025-06-05,2025-06-05 16:15:00,0,1,le-20250502_htm.xml,1,
777,0000950170-25-082654,5981,AMERICAN VANGUARD CORP,2870.0,US,CA,NEWPORT BEACH,92660,4695 MACARTHUR COURT,,949-260-1200,US,CA,NEWPORT BEACH,92660,4695 MACARTHUR COURT,,US,DE,952588080,AEROCON INC,19720620.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-06-06,2025-06-06 06:03:00,0,1,avd-20250331_htm.xml,1,
778,0000950170-25-082692,895447,SHOE CARNIVAL INC,5661.0,US,SC,FORT MILL,29715,1800 INNOVATION POINT,5TH FLOOR,8036504600,US,SC,FORT MILL,29715,1800 INNOVATION POINT,5TH FLOOR,US,IN,351736614,,,2-ACC,0,131.0,10-Q,2025-04-30,2025.0,Q1,2025-06-06,2025-06-06 07:30:00,0,1,scvl-20250503_htm.xml,1,
779,0000950170-25-084281,1865782,"BRIGHTSPRING HEALTH SERVICES, INC.",8082.0,US,KY,LOUISVILLE,40222,805 N. WHITTINGTON PARKWAY,,502-394-2100,US,KY,LOUISVILLE,40222,805 N. WHITTINGTON PARKWAY,,US,DE,822956404,,,4-NON,0,1231.0,8-K,2024-12-31,,,2025-06-10,2025-06-10 16:03:00,0,1,btsg-20250610_htm.xml,1,
780,0000950170-25-086665,72205,NOBILITY HOMES INC,2451.0,US,FL,OCALA,34474,3741 S W 7TH ST,,3527325157,US,FL,OCALA,34474,3741 SW 7TH STREET,,US,FL,591166102,,,4-NON,0,1031.0,10-Q,2025-04-30,2025.0,Q2,2025-06-16,2025-06-16 14:17:00,0,1,ck0000072205-20250503_htm.xml,1,
781,0000950170-25-089430,711377,NEOGEN CORP,2835.0,US,MI,LANSING,48912,620 LESHER PLACE,,5173729200,US,MI,LANSING,48912,620 LESHER PLACE,,US,MI,382367843,,,1-LAF,0,531.0,11-K,2024-12-31,2024.0,FY,2025-06-24,2025-06-24 15:41:00,0,1,neog-20241231_htm.xml,1,
782,0000950170-25-090385,1409375,"ORION ENERGY SYSTEMS, INC.",3640.0,US,WI,MANITOWOC,54220,2210 WOODLAND DRIVE,,800-660-9340,US,WI,MANITOWOC,54220,2210 WOODLAND DRIVE,,US,WI,391847269,,,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-26,2025-06-26 16:06:00,0,1,oesx-20250331_htm.xml,1,
783,0001013857-25-000104,1013857,PEGASYSTEMS INC,7374.0,US,MA,WALTHAM,02451-1293,225 WYMAN STREET,STE 300,6173749600,US,MA,WALTHAM,02451-1293,225 WYMAN STREET,STE 300,US,MA,42787865,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-22,2025-04-22 16:12:00,0,1,pega-20250331_htm.xml,1,
784,0001013871-25-000013,1013871,"NRG ENERGY, INC.",4911.0,US,TX,HOUSTON,77002,910 LOUISIANA STREET,,713-537-3000,US,TX,HOUSTON,77002,910 LOUISIANA STREET,,US,DE,411724239,NRG ENERGY INC,19960509.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 16:22:00,0,1,nrg-20250331_htm.xml,1,
785,0001017386-25-000073,1703157,"SECURETECH INNOVATIONS, INC.",3714.0,US,MN,ROSEVILLE,55113,"2355 HIGHWAY 36 WEST, SUITE 400",,612-317-8990,US,MN,ROSEVILLE,55113,"2355 HIGHWAY 36 WEST, SUITE 400",,US,WY,820972782,"SECURETECH, INC.",20170406.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 12:46:00,0,1,scth_form10q03312025_htm.xml,1,
786,0001022652-25-000012,1022652,INSEEGO CORP.,3669.0,US,CA,SAN DIEGO,92121,9710 SCRANTON ROAD,SUITE 200,8588123400,US,CA,SAN DIEGO,92121,9710 SCRANTON ROAD,SUITE 200,,,813377646,NOVATEL WIRELESS INC,20000726.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-08 19:33:00,0,1,insg-20250331_htm.xml,1,
787,0001035443-25-000136,1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",6798.0,US,CA,PASADENA,91101,26 NORTH EUCLID AVENUE,,6265780777,US,CA,PASADENA,91101,26 NORTH EUCLID AVENUE,,US,MD,954502084,ALEXANDRIA REAL ESTATE EQUITIES INC,19970311.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-28,2025-04-28 16:07:00,0,1,are-20250331_htm.xml,1,
788,0001040971-25-000019,1040971,SL GREEN REALTY CORP,6798.0,US,NY,NEW YORK,10017,ONE VANDERBILT AVENUE,,2125942700,US,NY,NEW YORK,10017,ONE VANDERBILT AVENUE,,US,MD,133956775,"SL GREEN OPERATING PARTNERSHIP, L.P.",20100526.0,1-LAF,1,1231.0,10-K/A,2024-12-31,2024.0,FY,2025-04-17,2025-04-17 16:58:00,0,1,slg-20241231_htm.xml,2,1492869
789,0001041061-25-000025,1041061,YUM BRANDS INC,5812.0,US,KY,LOUISVILLE,40213,1441 GARDINER LANE,,5028748300,US,KY,LOUISVILLE,40213,1900 COLONEL SANDERS LANE,,US,NC,133951308,TRICON GLOBAL RESTAURANTS INC,19970627.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-06 17:59:00,0,1,yum-20250331_htm.xml,1,
790,0001041803-25-000021,1041803,PRICESMART INC,5331.0,US,CA,SAN DIEGO,92121,9740 SCRANTON ROAD,,8584048800,US,CA,SAN DIEGO,92121,9740 SCRANTON ROAD,,US,DE,330628530,,,1-LAF,0,831.0,10-Q,2025-02-28,2025.0,Q2,2025-04-09,2025-04-09 16:03:00,0,1,psmt-20250228_htm.xml,1,
791,0001043337-25-000092,1043337,STONERIDGE INC,3714.0,US,MI,NOVI,48377,39675 MACKENZIE DRIVE,SUITE 400,2484899300,US,MI,NOVI,48377,39675 MACKENZIE DRIVE,SUITE 400,US,OH,341598949,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-30,2025-04-30 17:22:00,0,1,sri-20250331_htm.xml,1,
792,0001046311-25-000015,1046311,CHOICE HOTELS INTERNATIONAL INC /DE,7011.0,US,MD,NORTH BETHESDA,20852,915 MEETING STREET,SUITE 600,3015925000,US,MD,NORTH BETHESDA,20852,915 MEETING STREET,SUITE 600,US,DE,521209792,CHOICE HOTELS FRANCHISING INC,19971118.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 11:16:00,0,1,chh-20250331_htm.xml,1,
793,0001048695-25-000091,1048695,"F5, INC.",3576.0,US,WA,SEATTLE,98104,801 5TH AVENUE,,2062725555,US,WA,SEATTLE,98104,801 5TH AVENUE,,US,WA,911714307,"F5 NETWORKS, INC.",20190625.0,1-LAF,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-06,2025-05-06 13:47:00,0,1,ffiv-20250331_htm.xml,1,
794,0001055726-25-000026,1055726,"INOVIO PHARMACEUTICALS, INC.",2834.0,US,PA,PLYMOUTH MEETING,19462,660 W. GERMANTOWN PIKE,SUITE 110,8584103134,US,PA,PLYMOUTH MEETING,19462,660 W. GERMANTOWN PIKE,SUITE 110,US,DE,330969592,INOVIO BIOMEDICAL CORP,20050404.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:01:00,0,1,ino-20250331_htm.xml,1,
795,0001058090-25-000031,1058090,CHIPOTLE MEXICAN GRILL INC,5812.0,US,CA,NEWPORT BEACH,92660,610 NEWPORT CENTER DR,SUITE 1100,949-524-4000,US,CA,NEWPORT BEACH,92660,610 NEWPORT CENTER DR,SUITE 1100,,,841219301,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-24,2025-04-23 19:33:00,0,1,cmg-20250331_htm.xml,1,
796,0001062993-25-007274,1161814,KELSO TECHNOLOGIES INC,3743.0,CA,BC,SURREY,V4A 8J1,13966 18B AVENUE,,250 764-3618,CA,BC,SURREY,V4A 8J1,13966 18B AVENUE,,CA,BC,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-09,2025-04-09 16:22:00,0,1,form20f_htm.xml,1,
797,0001062993-25-008252,1346917,GENTOR RESOURCES INC.,1000.0,CA,ON,TORONTO,M2P 2B8,"4120 YONGE STREET, SUITE 304",,(416) 361-2510,CA,ON,TORONTO,M2P 2B8,"4120 YONGE STREET, SUITE 304",,KY,,202679777,"GENTOR RESOURCES, INC.",20100518.0,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-30,2025-04-30 16:41:00,0,1,form20f_htm.xml,1,
798,0001062993-25-009491,216877,PISMO COAST VILLAGE INC,7000.0,US,CA,PISMO BEACH,93449,165 S DOLLIVER ST,,8057735649,US,CA,PISMO BEACH,93449,165 S DOLLIVER ST,,US,CA,952990441,,,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-15,2025-05-15 12:32:00,0,1,form10q_htm.xml,1,
799,0001062993-25-009732,1539680,HAMMER FIBER OPTICS HOLDINGS CORP,4899.0,US,FL,SARASOTA,34240,6151 LAKE OSPREY DRIVE,,844-413-2600,US,FL,SARASOTA,34240,6151 LAKE OSPREY DRIVE,,US,NV,981032170,TANARIS POWER HOLDINGS INC.,20150310.0,4-NON,0,731.0,10-Q,2025-01-31,2025.0,Q2,2025-05-19,2025-05-16 20:10:00,0,1,form10q_htm.xml,1,
800,0001077428-25-000078,1077428,TEXAS CAPITAL BANCSHARES INC/TX,6022.0,US,TX,DALLAS,75201,2000 MCKINNEY AVE,SUITE 700,2149326600,US,TX,DALLAS,75201,2000 MCKINNEY AVE,SUITE 700,,,752679109,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-17,2025-04-17 16:06:00,0,1,tcbi-20250331_htm.xml,1,
801,0001079973-25-000729,788920,PRO DEX INC,3841.0,US,CA,IRVINE,92614,2361 MCGAW AVENUE,,949-769-3231,US,CA,IRVINE,92614,2361 MCGAW AVENUE,,,,841261240,"PRO-DEX, INC.",20151110.0,4-NON,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-01,2025-05-01 16:00:00,0,1,pdex_033125-10q_htm.xml,1,
802,0001091818-25-000073,1619096,SUMMIT NETWORKS INC.,4953.0,CA,BC,RICHMOND,V6X 3Z8,3010-8888 ODLIN CRESENT,,604-232-3968,CA,BC,RICHMOND,V6X 3Z8,3010-8888 ODLIN CRESENT,,US,NV,352511257,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-20,2025-05-20 16:47:00,0,1,sntw03312025_10q_htm.xml,1,
803,0001096056-25-000028,1096056,LUXFER HOLDINGS PLC,2810.0,GB,,MANCHESTER,M27 8LN,LUMNS LANE,,441615159620,GB,,MANCHESTER,M27 8LN,LUMNS LANE,,GB,,0,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-29,2025-04-29 16:37:00,0,1,lxfr-20250330_htm.xml,1,
804,0001096906-25-000370,1630176,HEALTHY EXTRACTS INC.,2833.0,US,NV,HENDERSON,89011,7375 COMMERCIAL WAY,SUITE 125,702-505-0471,US,NV,HENDERSON,89011,7375 COMMERCIAL WAY,SUITE 125,US,NV,472594704,HEALTHLY EXTRACTS INC.,20210219.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-01,2025-04-01 14:26:00,0,1,hyex-20241231_htm.xml,1,
805,0001096906-25-000705,1610718,"OUTDOOR SPECIALTY PRODUCTS, INC.",3949.0,US,UT,SALT LAKE CITY,84109,3842 QUAIL HOLLOW DRIVE,,801-560-5184,US,UT,SALT LAKE CITY,84109,3842 QUAIL HOLLOW DRIVE,,US,UT,464854952,,,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-07,2025-05-07 14:12:00,0,1,odrs-20250331_htm.xml,1,
806,0001096906-25-000828,889353,SENTINEL HOLDINGS LTD.,7200.0,US,UT,SANDY,84070,"9160 SOUTH 300 WEST, SUITE 101",,801-706-9429,US,UT,SANDY,84070,"9160 SOUTH 300 WEST, SUITE 101",,US,NV,954363944,JAMES MARITIME HOLDINGS INC.,20231122.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:08:00,0,1,sntl_10q_htm.xml,1,
807,0001102993-25-000053,1102993,LIVEPERSON INC,7372.0,US,NY,NEW YORK,10018,530 7TH AVENUE,FLOOR M1,2126094200,US,NY,NEW YORK,10018,530 7TH AVENUE,FLOOR M1,US,DE,133861628,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 17:26:00,0,1,lpsn-20250331_htm.xml,1,
808,0001104659-25-030732,1875609,SWVL HOLDINGS CORP,7389.0,AE,,DUBAI,,THE OFFICES 4,ONE CENTRAL,97 1552 132989,AE,,DUBAI,,THE OFFICES 4,ONE CENTRAL,VG,,0,PIVOTAL HOLDINGS CORP,20210728.0,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-02,2025-04-01 19:44:00,0,1,swvl-20241231x20f_htm.xml,1,
809,0001104659-25-037207,1091223,MATERIALISE NV,7372.0,BE,,BELGIUM,,TECHNOLOGIELAAN 15 3001 LEVUEN,BELGIUM,,,,,,,,,,0,,,2-ACC,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-22,2025-04-22 10:18:00,0,1,mtls-20241231x20f_htm.xml,1,
810,0001104659-25-044728,719245,WESTPAC BANKING CORP,6029.0,AU,,SYDNEY,2000,"LEVEL 3, 275 KENT STREET",,01161478163167,AU,,SYDNEY,2000,"LEVEL 3, 275 KENT STREET",,AU,,986008211,,,1-LAF,0,930.0,6-K,2025-03-31,2025.0,Q2,2025-05-06,2025-05-06 06:04:00,0,1,webnf-20250331x6k_htm.xml,1,
811,0001104659-25-051848,1859690,ARQIT QUANTUM INC.,7372.0,GB,,LONDON,SW1H 0BF,3 ORCHARD PLACE,,44 203 91 70155,GB,,LONDON,SW1H 0BF,3 ORCHARD PLACE,,KY,,0,,,2-ACC,0,930.0,6-K,2025-03-31,2025.0,Q2,2025-05-22,2025-05-22 08:21:00,0,1,arqq-20250522xex99d2_htm.xml,1,
812,0001137091-25-000010,1137091,"POWER SOLUTIONS INTERNATIONAL, INC.",3510.0,US,IL,WOOD DALE,60191,201 MITTEL DRIVE,,630-350-9400,US,IL,WOOD DALE,60191,201 MITTEL DRIVE,,US,IL,330963637,FORMAT INC,20060901.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:28:00,0,1,psix-20250331_htm.xml,1,
813,0001138118-25-000010,1138118,"CBRE GROUP, INC.",6500.0,US,TX,DALLAS,75201,2121 NORTH PEARL STREET,SUITE 300,214-979-6100,US,TX,DALLAS,75201,2121 NORTH PEARL STREET,SUITE 300,US,DE,943391143,CB RICHARD ELLIS GROUP INC,20040217.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-24,2025-04-24 16:33:00,0,1,cbre-20250331_htm.xml,1,
814,0001140361-25-013963,1941131,TORO CORP.,4412.0,CY,,LIMASSOL,3036,223 CHRISTODOULOU CHATZIPAVLOU STREET,HAWAII ROYAL GARDENS,0035725357768,CY,,LIMASSOL,3036,223 CHRISTODOULOU CHATZIPAVLOU STREET,HAWAII ROYAL GARDENS,MH,,0,TANKCO SHIPPING INC.,20220803.0,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 16:16:00,0,1,ef20039037_20f_htm.xml,1,
815,0001140361-25-014766,1899123,BITDEER TECHNOLOGIES GROUP,6199.0,SG,,SINGAPORE,339509,"08 KALLANG AVENUE, APERIA TOWER 1, #09-0",,65-62828220,SG,,SINGAPORE,339509,"08 KALLANG AVENUE, APERIA TOWER 1, #09-0",,KY,,0,,,1-LAF,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-21,2025-04-21 17:03:00,0,1,ef20038928_20f_htm.xml,1,
816,0001140361-25-017536,1571776,CHERRY HILL MORTGAGE INVESTMENT CORP,6798.0,US,NJ,TINTON FALLS,07753,4000 ROUTE 66,SUITE 310,(856) 626-2663,US,NJ,TINTON FALLS,07753,4000 ROUTE 66,SUITE 310,US,MD,461315605,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 16:16:00,0,1,ef20047583_10q_htm.xml,1,
817,0001140361-25-018024,1021561,"NU SKIN ENTERPRISES, INC.",5122.0,US,UT,PROVO,84601,75 WEST CENTER ST,ATTN: GREGORY BELLISTON,801-345-1000,US,UT,PROVO,84601,75 WEST CENTER ST,ATTN: GREGORY BELLISTON,US,DE,870565309,NU SKIN ENTERPRISES INC,19980909.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-08 20:52:00,0,1,ef20047667_10q_htm.xml,1,
818,0001140361-25-018154,357301,TRUSTCO BANK CORP N Y,6022.0,US,NY,ALBANY,12205,6 METRO PARK ROAD,,5183773311,US,NY,ALBANY,12205,6 METRO PARK ROAD,,US,NY,141630287,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 16:01:00,0,1,ef20047600_10q_htm.xml,1,
819,0001140361-25-018157,885978,U S PHYSICAL THERAPY INC /NV,8000.0,US,TX,HOUSTON,77043,1300 WEST SAM HOUSTON PARKWAY,SUITE 300,7132977000,US,TX,HOUSTON,77043,1300 WEST SAM HOUSTON PARKWAY,SUITE 300,US,NV,760364866,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 16:06:00,0,1,ef20047603_10q_htm.xml,1,
820,0001140361-25-018382,909724,TANDY LEATHER FACTORY INC,3100.0,US,TX,FT WORTH,76140,1900 SE LOOP 820,,8178723200,US,TX,FT WORTH,76140,1900 SE LOOP 820,,US,DE,752543540,LEATHER FACTORY INC,19930723.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 16:16:00,0,1,ef20047588_10q_htm.xml,1,
821,0001140361-25-023259,1444192,"GRACE THERAPEUTICS, INC.",2834.0,US,NJ,PRINCETON,08540,103 CARNEGIE CENTER,SUITE 300,609-322-1602,US,NJ,PRINCETON,08540,103 CARNEGIE CENTER,SUITE 300,US,DE,0,ACASTI PHARMA INC.,20080828.0,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-23,2025-06-23 07:44:00,0,1,ef20047573_10k_htm.xml,1,
822,0001140361-25-023978,2048519,AEBI SCHMIDT HOLDING AG,3531.0,CH,,FRAUENFELD,8500,SCHULSTRASSE 4,,41 (44) 308 5855,CH,,FRAUENFELD,8500,SCHULSTRASSE 4,,CH,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-06-27,2025-06-27 16:31:00,0,1,ef20050886_10q_htm.xml,1,
823,0001140361-25-024064,2011535,FRANKLIN ETHEREUM TRUST,6221.0,US,CA,SAN MATEO,94403,ONE FRANKLIN PARKWAY,,(650) 312-2000,US,CA,SAN MATEO,94403,ONE FRANKLIN PARKWAY,,US,DE,0,,,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-30,2025-06-30 06:04:00,0,1,ef20047661_10k_htm.xml,1,
824,0001140361-25-024065,1992870,FRANKLIN TEMPLETON DIGITAL HOLDINGS TRUST,6221.0,US,CA,SAN MATEO,94403,ONE FRANKLIN PARKWAY,,(650) 312-2000,US,CA,SAN MATEO,94403,ONE FRANKLIN PARKWAY,,US,DE,0,,,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-30,2025-06-30 06:04:00,0,1,ef20047701_10k_htm.xml,1,
825,0001169770-25-000024,1169770,"BANC OF CALIFORNIA, INC.",6021.0,US,CA,SANTA ANA,92707,3 MACARTHUR PLACE,,949-236-5211,US,CA,SANTA ANA,92707,3 MACARTHUR PLACE,,US,MD,43639825,FIRST PACTRUST BANCORP INC,20020322.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 16:20:00,0,1,pacw-20250331_htm.xml,1,
826,0001171843-25-003088,1677940,BEYONDSPRING INC.,2834.0,US,NJ,FLORHAM PARK,07932,"100 CAMPUS DRIVE, WEST SIDE, 4TH FLOOR",SUITE 410,646-528-4184,US,NJ,FLORHAM PARK,07932,"100 CAMPUS DRIVE, WEST SIDE, 4TH FLOOR",SUITE 410,,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 16:31:00,0,1,bysi20250331_10q_htm.xml,1,
827,0001171843-25-003182,1446159,PREDICTIVE ONCOLOGY INC.,3842.0,US,PA,PITTSBURGH,15201,91 43RD STREET,SUITE 110,412-432-1500,US,PA,PITTSBURGH,15201,91 43RD STREET,SUITE 110,US,DE,331007393,PRECISION THERAPEUTICS INC.,20180314.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:16:00,0,1,poai20250331_10q_htm.xml,1,
828,0001171843-25-003189,1540159,"EDESA BIOTECH, INC.",2834.0,CA,ON,MARKHAM,L3R 5H6,100 SPY COURT,,(905) 475-1234,CA,ON,MARKHAM,L3R 5H6,100 SPY COURT,,CA,BC,0,"STELLAR BIOTECHNOLOGIES, INC.",20120120.0,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-14,2025-05-14 16:46:00,0,1,edsa20250331_10q_htm.xml,1,
829,0001174947-25-000756,1437479,ENB FINANCIAL CORP,6021.0,US,PA,EPHRATA,17522-0457,31 E MAIN STREET,PO BOX 457,717-733-4181,US,PA,EPHRATA,17522-0457,31 E MAIN STREET,PO BOX 457,US,PA,510661129,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 12:06:00,0,1,enbp-20250331_htm.xml,1,
830,0001174947-25-000760,1337068,"MAGYAR BANCORP, INC.",6035.0,US,NJ,NEW BRUNSWICK,08901,400 SOMERSET STREET,,732-249-2438,US,NJ,NEW BRUNSWICK,08901,400 SOMERSET STREET,,,,204154978,,,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-13,2025-05-13 13:58:00,0,1,mgyr-20250331_htm.xml,1,
831,0001176256-25-000052,1340677,SILVERCORP METALS INC,1040.0,,,VANCOUVER,V6E 3X1,SUITE 1750,1066 W. HASTINGS STREET,6046699397,,,VANCOUVER,V6E 3X1,SUITE 1750,1066 W. HASTINGS STREET,CA,BC,0,,,,0,331.0,40-F,2025-03-31,2024.0,FY,2025-06-05,2025-06-05 17:03:00,0,1,ea179151-40f_silvercorp_htm.xml,1,
832,0001179929-25-000070,1179929,"MOLINA HEALTHCARE, INC.",6324.0,US,CA,LONG BEACH,90802,"200 OCEANGATE, SUITE 100",,5624353666,US,CA,LONG BEACH,90802,"200 OCEANGATE, SUITE 100",,US,DE,134204626,MOLINA HEALTHCARE INC,20020812.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-24,2025-04-24 10:05:00,0,1,moh-20250331_htm.xml,1,
833,0001185185-25-000309,1993097,3 E NETWORK TECHNOLOGY GROUP LTD,7371.0,HK,,TIM SHA TSUI,,"UNIT 1005, 10/F, TOWER A","NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM RO",85236203187,HK,,TIM SHA TSUI,,"UNIT 1005, 10/F, TOWER A","NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM RO",VG,,0,,,,0,630.0,6-K,2024-12-31,2025.0,Q2,2025-04-16,2025-04-16 16:11:00,0,1,enet6k041425_htm.xml,1,
834,0001185185-25-000432,1563756,"LIGHTSTONE VALUE PLUS REIT III, INC.",6798.0,US,NJ,LAKEWOOD,08701,"1985 CEDAR BRIDGE AVENUE, SUITE 1",,732-367-0129,US,NJ,LAKEWOOD,08701,"1985 CEDAR BRIDGE AVENUE, SUITE 1",,US,MD,461140492,"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST III, INC.",20121205.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:37:00,0,1,lvvr310q033125_htm.xml,1,
